@relation 'FeatureSet data'

@attribute class {+,-}
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$SumFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$MeanFeature numeric
@attribute net.imagej.ops.features.firstorder.FirstOrderFeatures$VarianceFeature numeric

@data
?,694085,148.849453,293.224435
?,660488,148.157918,289.776717
?,735601,152.645985,228.868005
?,719883,158.809398,246.225799
?,770764,159.051589,344.332116
?,914842,174.355251,441.01102
?,731097,152.85323,224.636338
?,1445500,145.612975,332.88989
?,662639,145.634945,182.8733
?,804280,168.647515,435.727029
?,636297,145.472565,175.863757
?,742306,152.299138,237.152854
?,823404,166.344242,319.004528
?,741742,140.721305,265.775635
?,1523827,162.230065,424.273832
?,794106,149.043919,334.060019
?,1576762,160.174929,496.623262
?,762812,159.450669,335.94028
?,1371951,147.775851,278.826947
?,1526994,162.118484,427.832424
?,587451,151.093364,251.223336
?,833506,180.217514,345.818162
?,729854,141.417167,247.797449
?,617218,147.096759,213.348442
?,618293,145.309753,171.102432
?,703552,148.36609,302.665359
?,646750,150.61714,270.809825
?,764746,151.016193,271.249195
?,695706,160.596953,266.655341
?,618353,151.668629,165.547428
?,681390,147.041433,311.652503
?,746912,160.729933,307.008193
?,832261,155.591886,434.445043
?,932508,173.199851,486.09232
?,892917,175.59823,394.435913
?,827217,146.617689,417.057677
?,833043,146.199193,430.806199
?,695672,148.775021,294.452903
?,678735,143.891244,197.288636
?,1554453,161.099907,462.107762
?,1538936,161.686909,441.934747
?,634665,149.368087,271.088115
?,712895,143.410783,223.224383
?,1547928,161.360158,452.773629
?,740235,161.095756,297.248121
?,630121,151.216943,173.120471
?,708564,143.637543,218.10623
?,798045,158.060012,375.747388
?,1400955,146.973877,297.250918
?,731686,170.001394,358.836159
?,1399270,147.028475,295.746036
?,626969,146.69373,219.130843
?,1368330,151.800533,262.149712
?,737897,152.521083,232.058166
?,644693,145.990263,228.508399
?,662972,149.959738,279.441817
?,676944,161.600382,240.546571
?,727854,158.85072,311.906984
?,631785,151.144737,174.49807
?,703638,160.209016,276.390372
?,818957,147.214992,397.108031
?,598644,145.975128,162.471089
?,808322,157.07773,390.941673
?,838077,166.285119,515.296544
?,1537986,161.723028,440.72147
?,748796,151.94724,245.902229
?,655365,145.507327,236.455198
?,842194,179.763927,360.411807
?,697359,160.496893,269.390471
?,767854,150.825771,276.73565
?,698616,144.10396,208.995998
?,805495,157.231115,387.187888
?,1362914,148.014118,273.87381
?,691283,160.875727,258.856527
?,780708,170.088889,393.373226
?,625743,146.750235,218.19681
?,731226,146.74413,341.610752
?,754224,160.473191,311.072063
?,826839,166.232207,320.953308
?,763867,139.340934,304.175113
?,826498,146.672227,415.156834
?,683466,151.712764,269.2292
?,704321,142.74848,217.754483
?,1390474,147.280373,289.918523
?,583501,151.28364,248.553345
?,734683,146.526326,347.314986
?,907457,174.779854,424.310031
?,1551024,161.245868,456.603818
?,666189,162.643799,285.519732
?,1564725,160.698881,476.297978
?,800053,157.521756,380.203101
?,739603,161.133551,296.232106
?,745158,169.123468,385.936171
?,852437,179.083403,386.286591
?,638496,146.209297,226.108269
?,1356867,148.178115,270.413335
?,849259,165.418582,547.390506
?,776410,138.545682,326.481761
?,777112,166.726454,468.788032
?,657265,153.387398,324.446526
?,762788,160.148646,316.886342
?,829201,146.476064,421.669259
?,1366489,151.832111,261.734784
?,654671,153.175246,239.599752
?,824369,146.815494,410.740088
?,1406717,146.792967,301.99846
?,637336,150.955945,177.363138
?,594306,146.128842,160.531354
?,750674,160.606333,308.722374
?,625658,155.134639,287.705826
?,674561,147.412806,304.067587
?,611600,155.901096,271.982566
?,653815,150.233226,190.820564
?,1363555,148.003365,273.957978
?,769124,150.74951,278.879803
?,655490,145.502775,236.496051
?,678874,149.531718,281.945017
?,732249,146.684495,342.997411
?,777837,170.279553,387.338299
?,1432577,146.047202,320.600647
?,784809,158.900385,350.338394
?,847566,165.120982,353.678073
?,735061,169.799261,364.622587
?,1527105,162.113057,428.064401
?,1450774,145.441003,337.617509
?,672893,152.272686,257.298871
?,675092,152.150552,260.096806
?,673694,145.161388,190.902181
?,789357,158.632838,357.88627
?,1427901,146.196478,316.566656
?,771405,150.606209,283.080399
?,906173,174.869355,420.85168
?,643164,146.040872,228.091902
?,717539,159.417685,296.973056
?,633637,145.56329,174.906897
?,696148,148.749573,294.98707
?,949212,127.668056,615.312989
?,834935,166.520742,506.737152
?,644209,146.012919,228.142885
?,689844,146.557043,322.006255
?,1418453,146.504131,308.184313
?,841748,165.992506,526.465822
?,742704,140.663636,267.323853
?,709023,143.614138,218.628025
?,611720,155.891947,272.241699
?,1433536,146.011,321.745422
?,770937,150.632474,282.40799
?,590733,152.762607,219.1935
?,801411,157.448134,382.009198
?,654356,144.801062,185.075731
?,827225,166.209564,321.650809
?,744593,140.54228,270.819904
?,630373,151.204845,173.35966
?,811427,166.994649,299.315739
?,590981,152.747738,219.509771
?,745298,160.832542,303.895112
?,628832,151.270628,172.242672
?,721608,159.225066,301.581203
?,787168,158.224724,362.700595
?,663683,152.676098,250.722491
?,870178,178.023322,426.114455
?,824434,156.113236,417.838312
?,1432037,146.066605,320.024432
?,644573,145.996149,228.407099
?,803814,157.672421,388.18343
?,690649,151.358536,276.418991
?,863095,176.827494,351.903842
?,551970,150.687961,258.847717
?,783337,158.409909,358.759732
?,737921,146.296788,354.309083
?,786385,158.801494,353.225181
?,687582,149.182469,286.539397
?,830441,166.822218,496.822516
?,776992,166.736481,468.419918
?,1565502,160.663177,477.751468
?,788406,169.586148,409.527484
?,1420454,146.438557,309.974882
?,695194,144.26105,206.062598
?,768244,167.446382,442.137303
?,686218,149.242714,285.63392
?,843864,165.821183,533.085943
?,639628,150.85566,179.177557
?,738862,152.468428,233.369385
?,837111,166.357512,512.579176
?,629085,151.258716,172.454935
?,777679,166.66931,471.350642
?,593235,152.659547,220.789339
?,785741,137.946103,343.432213
?,731195,158.404463,254.531282
?,579002,151.452263,247.216912
?,690836,143.356713,206.747989
?,683589,151.706391,269.352399
?,696963,143.084172,211.569505
?,854310,164.733899,366.441809
?,658105,153.332945,325.748129
?,882334,177.139932,463.705114
?,774890,166.894249,462.98903
?,827549,167.046629,488.385671
?,718369,147.53933,321.092793
?,739730,161.126116,296.421346
?,661250,162.949729,276.864122
?,636493,146.286601,225.16037
?,775931,159.426957,335.56654
?,797980,148.765846,343.41337
?,713486,143.38545,223.654011
?,703080,148.391726,302.140375
?,660989,148.137382,290.010039
?,728864,146.889158,337.786946
?,1428009,146.192568,316.683606
?,1528945,162.033171,431.12439
?,649049,148.728002,279.981696
?,791826,157.986034,368.07484
?,846328,165.654335,538.314322
?,1405826,146.822559,301.187542
?,877498,131.697133,527.581029
?,797935,169.018216,425.09077
?,754828,160.431031,312.447251
?,1531754,161.936145,434.153249
?,641790,146.093786,227.429271
?,770886,159.043945,344.544292
?,766395,159.96556,321.220317
?,690387,160.929371,257.409559
?,1363031,148.01075,273.948516
?,843753,165.831958,532.599828
?,703996,143.848794,214.022912
?,905675,174.908266,419.1832
?,596222,146.061244,161.465006
?,807579,157.116537,390.021248
?,642115,154.280394,303.990815
?,741158,169.407543,376.288146
?,694763,146.296694,327.311912
?,814141,168.002683,455.428889
?,620391,145.222612,172.475134
?,1381401,147.522533,284.584241
?,728124,141.5207,245.05172
?,691015,151.339247,276.899344
?,722085,159.189815,302.739927
?,637983,146.225762,225.947874
?,1566828,160.601476,480.278682
?,1537144,161.753552,439.765399
?,702123,143.936654,212.332874
?,642365,153.675837,231.456272
?,677163,145.03384,192.615393
?,609910,145.597995,167.835965
?,747638,140.348789,276.278999
?,663506,144.460266,189.609974
?,672915,147.504384,302.121116
?,1410997,146.719039,303.030662
?,806102,168.534811,438.936837
?,1389624,147.299555,289.582048
?,722193,159.178532,303.250747
?,850295,164.945684,360.362591
?,1360626,148.071172,272.818835
?,1523593,162.239698,423.92305
?,786735,169.701251,405.793146
?,650991,144.922306,183.592047
?,685063,151.629703,270.995239
?,711996,159.747812,288.089439
?,1424693,146.302423,313.626205
?,773068,167.041487,457.527995
?,733223,152.754792,226.658968
?,785786,158.840914,352.034331
?,770821,150.639242,282.228702
?,676900,147.280244,306.929499
?,685494,143.589024,202.744116
?,810338,147.844919,375.705143
?,1554113,161.114763,461.533225
?,674440,147.418579,303.981509
?,831034,166.773831,498.723827
?,805751,157.219707,387.376388
?,615939,145.405807,169.631976
?,781102,170.063575,394.174093
?,725942,153.120017,218.350783
?,674614,152.180014,259.365602
?,840165,165.484538,343.910961
?,1550566,161.265315,455.882274
?,690120,160.942164,257.164371
?,1532596,161.905345,435.190828
?,737733,158.243887,329.492749
?,681969,147.00776,312.388038
?,805017,157.260598,386.355679
?,1366357,147.922161,275.814967
?,693524,146.374842,325.362947
?,693911,143.222085,209.055953
?,817706,167.768978,462.971859
?,714432,147.762565,316.038358
?,793897,157.86379,371.392939
?,848900,165.445332,546.479028
?,734339,158.296831,256.514503
?,694427,146.318373,326.771747
?,868448,176.406256,369.72196
?,784329,158.931915,349.37234
?,815480,147.464738,388.85108
?,727560,153.041649,220.051284
?,726958,158.585951,249.997848
?,656149,145.875723,179.493335
?,708988,159.93413,282.913982
?,625499,146.761849,217.994667
?,794312,149.026642,334.730384
?,806006,148.162868,364.752289
?,738136,152.507438,232.41284
?,833033,166.673269,500.906834
?,630020,154.872173,293.503204
?,665925,147.884744,294.591111
?,774123,150.431986,288.334052
?,917387,174.143318,450.662767
?,756896,168.2739,414.280755
?,887421,175.726931,392.247264
?,696025,143.126671,210.762643
?,746593,140.416212,274.328804
?,742188,152.306177,236.960013
?,657728,150.097672,193.063729
?,816612,156.58907,404.211043
?,674520,149.72697,278.857498
?,654158,148.469814,284.605104
?,732470,146.670004,343.389178
?,677615,161.567716,241.224247
?,649772,148.689245,280.738383
?,819470,147.174928,398.577622
?,772023,138.828088,318.454973
?,1359323,148.106668,272.047354
?,615678,145.412848,169.597529
?,718918,142.022521,233.085444
?,749713,140.211895,280.304325
?,638292,154.475315,300.448434
?,707369,143.686573,217.277404
?,758701,139.672496,294.641939
?,645111,150.621293,183.367991
?,587761,152.943273,214.984288
?,818796,156.4678,407.219577
?,658708,150.149989,276.386983
?,649640,148.693065,280.738874
?,1405605,146.830147,300.972192
?,661839,153.097155,331.603701
?,744696,140.535195,271.034765
?,656188,145.463977,237.339223
?,599745,145.923358,163.418072
?,707608,143.676751,217.426764
?,879831,177.349526,453.947565
?,775405,138.613693,324.410905
?,692548,144.371065,204.185051
?,837182,165.647408,339.062672
?,660999,153.150834,330.171682
?,651334,146.039013,177.342277
?,670688,145.29636,188.465131
?,764039,151.055556,270.243502
?,842577,165.92694,528.991904
?,657707,148.299211,287.32836
?,739252,140.863567,262.230287
?,750348,140.173361,281.341017
?,666040,147.877442,294.765789
?,1541054,161.620766,443.761557
?,657350,145.818545,180.630035
?,740119,169.479963,374.037562
?,620607,146.958797,215.282527
?,762165,160.186003,315.846623
?,720616,141.937365,234.869993
?,565959,154.044366,192.723596
?,653812,153.585154,320.09384
?,818840,167.691993,465.447922
?,1540238,161.653862,442.567696
?,761915,160.200799,315.431596
?,793155,149.117315,331.405941
?,767737,150.832417,276.565151
?,1409515,146.763328,301.954081
?,666164,147.872142,294.826899
?,779712,158.606998,353.895569
?,775086,138.631014,324.025006
?,736103,152.623471,229.291212
?,767510,167.505456,440.020817
?,877938,177.50465,447.127683
?,782569,158.446852,357.932118
?,811844,166.977376,299.792535
?,816551,147.391877,391.111073
?,699766,148.570276,298.389942
?,804503,148.268153,361.301905
?,636973,150.977246,176.846329
?,785872,158.282377,361.665211
?,556246,154.512778,183.688639
?,1543155,161.536167,446.832889
?,767968,150.818539,276.947619
?,595025,152.570513,222.392821
?,663760,147.995541,292.627991
?,665077,162.690068,284.527604
?,841243,165.436185,345.123631
?,830457,155.72042,430.195826
?,814229,156.733205,400.248791
?,1368582,151.794809,262.241198
?,1386907,147.370843,287.976595
?,689755,143.400208,206.094947
?,828348,155.880316,424.371143
?,726069,158.599607,250.144435
?,589349,152.839471,217.652823
?,704964,160.146297,277.853621
?,635375,146.332335,224.523713
?,1576404,160.187379,496.223422
?,807159,148.075399,367.901286
?,820276,166.553503,311.714288
?,663114,145.611331,183.382837
?,932743,173.179168,487.071143
?,631172,154.812853,294.569236
?,843629,165.840181,532.360414
?,543933,151.008606,255.855244
?,544576,150.977544,256.215524
?,714324,142.267277,227.401855
?,797226,148.819489,341.623309
?,738016,152.514156,232.24241
?,685660,144.654008,199.600459
?,547528,150.875723,256.870163
?,650276,148.668496,280.976291
?,656966,150.129342,192.522238
?,828522,166.169675,322.112428
?,557134,154.459107,184.955551
?,717181,142.128617,230.206844
?,727065,153.066316,219.495075
?,692443,146.424826,324.576465
?,657339,150.111669,192.857559
?,1546533,161.416658,450.747046
?,849802,164.978063,359.154664
?,687755,146.674131,319.597285
?,672435,147.528521,301.715118
?,855790,164.638322,369.830296
?,867036,178.219116,418.891534
?,818720,166.643599,309.003042
?,646811,154.002619,310.503684
?,849484,165.397975,548.26768
?,781819,158.487533,356.97009
?,1430921,146.101797,319.126877
?,659766,153.220158,328.734794
?,674526,144.06792,194.379065
?,823953,166.320751,319.56861
?,632646,146.445833,222.951916
?,743014,152.256967,238.31436
?,568092,153.912761,195.767455
?,702357,143.925615,212.549702
?,664852,147.942145,293.504776
?,615813,145.41039,169.583076
?,693019,151.215143,280.078103
?,1549899,161.296597,454.582296
?,849693,165.37427,549.499957
?,679362,161.483718,243.207949
?,736344,152.610155,229.623902
?,827038,134.916476,441.430451
?,785843,137.939793,343.598727
?,776029,150.30583,292.226675
?,1356034,148.200437,269.963318
?,1537627,161.7363,440.293278
?,740673,140.785592,264.052119
?,636269,149.288832,272.470183
?,645600,148.892989,277.377243
?,925617,173.62915,469.526797
?,620636,151.559463,167.593373
?,768048,159.876769,323.461388
?,875124,176.152174,380.105286
?,690088,146.546613,322.159944
?,660293,144.579155,188.100117
?,791644,149.226013,327.742838
?,734835,158.267284,257.316954
?,799347,157.568894,378.748457
?,643854,150.679616,182.191104
?,779128,170.189602,390.411498
?,737814,146.304581,354.073019
?,647259,146.174119,175.68935
?,748172,140.317329,277.087803
?,707193,160.034623,280.326777
?,669244,147.703377,298.254159
?,799958,168.874393,430.021171
?,864311,178.392363,411.85407
?,804403,168.637945,436.072496
?,1390128,147.290528,289.684791
?,1392663,147.215962,291.49485
?,605855,145.708273,166.742154
?,700228,148.542215,299.066009
?,864225,176.733129,356.105284
?,659481,152.905402,245.688173
?,737492,158.124357,261.161886
?,707776,142.581789,221.088816
?,618103,155.575887,278.127988
?,704929,143.804366,214.91479
?,850691,179.206025,381.36926
?,702128,148.441438,301.098811
?,772111,167.123593,454.372901
?,669582,152.385526,256.293858
?,847291,165.131748,353.513633
?,819137,156.443277,408.045493
?,636865,146.271245,225.347269
?,1410079,146.745655,302.402621
?,709499,142.498293,222.766319
?,724626,159.048727,306.283465
?,649996,153.808803,315.013376
?,764340,159.370309,337.801946
?,844845,165.753384,535.254514
?,711317,143.497478,221.158438
?,750018,151.886999,247.228468
?,646386,150.567435,184.441223
?,756834,139.792021,291.262113
?,768363,167.435825,442.552387
?,678652,161.506901,242.797977
?,859641,164.398738,377.951728
?,1450468,145.454071,337.149731
?,740782,140.779552,264.193933
?,651367,153.733066,316.713196
?,752183,168.575303,405.275095
?,1568883,160.515961,483.464956
?,646116,153.544677,233.164631
?,734685,158.439724,323.641588
?,1386296,147.384223,287.732421
?,632521,146.450799,222.897011
?,1569328,160.495807,484.271487
?,643485,150.699063,181.750362
?,793164,157.90643,370.231785
?,749289,168.796801,397.678394
?,695075,144.266293,205.972876
?,643858,154.180556,306.232781
?,756009,151.535177,256.845845
?,727335,158.876147,311.374432
?,906048,174.878981,420.452726
?,824466,146.806624,411.108815
?,776772,170.344737,385.477533
?,660732,162.982733,275.99378
?,635815,150.989076,176.973752
?,621055,151.550756,167.61922
?,781362,170.046137,394.70488
?,638907,149.172776,274.041136
?,578464,153.398038,205.824813
?,764100,159.386733,337.294178
?,857804,178.858215,392.978433
?,718852,153.436926,212.165374
?,819839,167.621959,467.739878
?,697473,148.683223,296.210505
?,650115,153.329009,237.797129
?,673997,152.212511,258.678344
?,746273,152.08335,242.535448
?,774175,138.691329,322.273277
?,695571,160.602863,266.565571
?,663801,149.909892,280.616907
?,699444,144.066735,209.670041
?,763763,139.347382,304.002661
?,1447896,145.531812,335.167791
?,1397664,147.076081,294.620711
?,634268,146.380799,223.81664
?,1434297,145.984427,322.512685
